801400.4,801400.4,560740.44,240300.2
803401.4,803401.4,562141.54,240900.7
805402.4,805402.4,563542.64,241501.2
807403.4,807403.4,564943.74,242101.7
809404.4,809404.4,566344.84,242702.2
811405.41,811405.41,567745.95,243302.7
813406.41,813406.41,569147.05,243903.2
815407.41,815407.41,570548.15,244503.7
817408.41,817408.41,571949.25,245104.2
819409.41,819409.41,573350.35,245704.7
821410.41,821410.41,574751.45,246305.21
823411.41,823411.41,576152.55,246905.71
825412.41,825412.41,577553.65,247506.21
827413.41,827413.41,578954.75,248106.71
829414.41,829414.41,580355.86,248707.21
831415.42,831415.42,581756.96,249307.71
833416.42,833416.42,583158.06,249908.21
835417.42,835417.42,584559.16,250508.71
837418.42,837418.42,585960.26,251109.21
839419.42,839419.42,587361.36,251709.71
841420.42,841420.42,588762.46,252310.21
843421.42,843421.42,590163.56,252910.71
845422.42,845422.42,591564.66,253511.21
847423.42,847423.42,592965.77,254111.71
849424.42,849424.42,594366.87,254712.21
851425.43,851425.43,595767.97,255312.71
853426.43,853426.43,597169.07,255913.21
855427.43,855427.43,598570.17,256513.71
857428.43,857428.43,599971.27,257114.21
859429.43,859429.43,601372.37,257714.71
861430.43,861430.43,602773.47,258315.22
863431.43,863431.43,604174.57,258915.72
865432.43,865432.43,605575.68,259516.22
867433.43,867433.43,606976.78,260116.72
869434.43,869434.43,608377.88,260717.22
871435.44,871435.44,609778.98,261317.72
873436.44,873436.44,611180.08,261918.22
875437.44,875437.44,612581.18,262518.72
877438.44,877438.44,613982.28,263119.22
879439.44,879439.44,615383.38,263719.72
881440.44,881440.44,616784.48,264320.22
883441.44,883441.44,618185.59,264920.72
885442.44,885442.44,619586.69,265521.22
887443.44,887443.44,620987.79,266121.72
889444.44,889444.44,622388.89,266722.22
891445.45,891445.45,623789.99,267322.72
893446.45,893446.45,625191.09,267923.22
895447.45,895447.45,626592.19,268523.72
897448.45,897448.45,627993.29,269124.22
899449.45,899449.45,629394.39,269724.72
901450.45,901450.45,630795.5,270325.23
903451.45,903451.45,632196.6,270925.73
905452.45,905452.45,633597.7,271526.23
907453.45,907453.45,634998.8,272126.73
909454.45,909454.45,636399.9,272727.23
911455.46,911455.46,637801.0,273327.73
913456.46,913456.46,639202.1,273928.23
915457.46,915457.46,640603.2,274528.73
917458.46,917458.46,642004.3,275129.23
919459.46,919459.46,643405.41,275729.73
921460.46,921460.46,644806.51,276330.23
923461.46,923461.46,646207.61,276930.73
925462.46,925462.46,647608.71,277531.23
927463.46,927463.46,649009.81,278131.73
929464.46,929464.46,650410.91,278732.23
931465.47,931465.47,651812.01,279332.73
933466.47,933466.47,653213.11,279933.23
935467.47,935467.47,654614.21,280533.73
937468.47,937468.47,656015.32,281134.23
939469.47,939469.47,657416.42,281734.73
941470.47,941470.47,658817.52,282335.24
943471.47,943471.47,660218.62,282935.74
945472.47,945472.47,661619.72,283536.24
947473.47,947473.47,663020.82,284136.74
949474.47,949474.47,664421.92,284737.24
951475.48,951475.48,665823.02,285337.74
953476.48,953476.48,667224.12,285938.24
955477.48,955477.48,668625.23,286538.74
957478.48,957478.48,670026.33,287139.24
959479.48,959479.48,671427.43,287739.74
961480.48,961480.48,672828.53,288340.24
963481.48,963481.48,674229.63,288940.74
965482.48,965482.48,675630.73,289541.24
967483.48,967483.48,677031.83,290141.74
969484.48,969484.48,678432.93,290742.24
971485.49,971485.49,679834.03,291342.74
973486.49,973486.49,681235.14,291943.24
975487.49,975487.49,682636.24,292543.74
977488.49,977488.49,684037.34,293144.24
979489.49,979489.49,685438.44,293744.74
981490.49,981490.49,686839.54,294345.25
983491.49,983491.49,688240.64,294945.75
985492.49,985492.49,689641.74,295546.25
987493.49,987493.49,691042.84,296146.75
989494.49,989494.49,692443.94,296747.25
991495.5,991495.5,693845.05,297347.75
993496.5,993496.5,695246.15,297948.25
995497.5,995497.5,696647.25,298548.75
997498.5,997498.5,698048.35,299149.25
999499.5,999499.5,699449.45,299749.75
1001500.5,1001500.5,700850.55,300350.25
1003501.5,1003501.5,702251.65,300950.75
1005502.5,1005502.5,703652.75,301551.25
1007503.5,1007503.5,705053.85,302151.75
1009504.5,1009504.5,706454.95,302752.25
1011505.51,1011505.51,707856.06,303352.75
1013506.51,1013506.51,709257.16,303953.25
1015507.51,1015507.51,710658.26,304553.75
1017508.51,1017508.51,712059.36,305154.25
1019509.51,1019509.51,713460.46,305754.75
1021510.51,1021510.51,714861.56,306355.26
1023511.51,1023511.51,716262.66,306955.76
1025512.51,1025512.51,717663.76,307556.26
1027513.51,1027513.51,719064.86,308156.76
1029514.51,1029514.51,720465.97,308757.26
1031515.52,1031515.52,721867.07,309357.76
1033516.52,1033516.52,723268.17,309958.26
1035517.52,1035517.52,724669.27,310558.76
1037518.52,1037518.52,726070.37,311159.26
1039519.52,1039519.52,727471.47,311759.76
1041520.52,1041520.52,728872.57,312360.26
1043521.52,1043521.52,730273.67,312960.76
1045522.52,1045522.52,731674.77,313561.26
1047523.52,1047523.52,733075.88,314161.76
1049524.52,1049524.52,734476.98,314762.26
1051525.53,1051525.53,735878.08,315362.76
1053526.53,1053526.53,737279.18,315963.26
1055527.53,1055527.53,738680.28,316563.76
1057528.53,1057528.53,740081.38,317164.26
1059529.53,1059529.53,741482.48,317764.76
1061530.53,1061530.53,742883.58,318365.27
1063531.53,1063531.53,744284.68,318965.77
1065532.53,1065532.53,745685.79,319566.27
1067533.53,1067533.53,747086.89,320166.77
1069534.53,1069534.53,748487.99,320767.27
1071535.54,1071535.54,749889.09,321367.77
1073536.54,1073536.54,751290.19,321968.27
1075537.54,1075537.54,752691.29,322568.77
1077538.54,1077538.54,754092.39,323169.27
1079539.54,1079539.54,755493.49,323769.77
1081540.54,1081540.54,756894.59,324370.27
1083541.54,1083541.54,758295.7,324970.77
1085542.54,1085542.54,759696.8,325571.27
1087543.54,1087543.54,761097.9,326171.77
1089544.54,1089544.54,762499.0,326772.27
1091545.55,1091545.55,763900.1,327372.77
1093546.55,1093546.55,765301.2,327973.27
1095547.55,1095547.55,766702.3,328573.77
1097548.55,1097548.55,768103.4,329174.27
1099549.55,1099549.55,769504.5,329774.77
1101550.55,1101550.55,770905.61,330375.28
1103551.55,1103551.55,772306.71,330975.78
1105552.55,1105552.55,773707.81,331576.28
1107553.55,1107553.55,775108.91,332176.78
1109554.55,1109554.55,776510.01,332777.28
1111555.56,1111555.56,777911.11,333377.78
1113556.56,1113556.56,779312.21,333978.28
1115557.56,1115557.56,780713.31,334578.78
1117558.56,1117558.56,782114.41,335179.28
1119559.56,1119559.56,783515.52,335779.78
1121560.56,1121560.56,784916.62,336380.28
1123561.56,1123561.56,786317.72,336980.78
1125562.56,1125562.56,787718.82,337581.28
1127563.56,1127563.56,789119.92,338181.78
1129564.56,1129564.56,790521.02,338782.28
1131565.57,1131565.57,791922.12,339382.78
1133566.57,1133566.57,793323.22,339983.28
1135567.57,1135567.57,794724.32,340583.78
1137568.57,1137568.57,796125.43,341184.28
1139569.57,1139569.57,797526.53,341784.78
1141570.57,1141570.57,798927.63,342385.29
1143571.57,1143571.57,800328.73,342985.79
1145572.57,1145572.57,801729.83,343586.29
1147573.57,1147573.57,803130.93,344186.79
1149574.57,1149574.57,804532.03,344787.29
1151575.58,1151575.58,805933.13,345387.79
1153576.58,1153576.58,807334.23,345988.29
1155577.58,1155577.58,808735.34,346588.79
1157578.58,1157578.58,810136.44,347189.29
1159579.58,1159579.58,811537.54,347789.79
1161580.58,1161580.58,812938.64,348390.29
1163581.58,1163581.58,814339.74,348990.79
1165582.58,1165582.58,815740.84,349591.29
1167583.58,1167583.58,817141.94,350191.79
1169584.58,1169584.58,818543.04,350792.29
1171585.59,1171585.59,819944.14,351392.79
1173586.59,1173586.59,821345.25,351993.29
1175587.59,1175587.59,822746.35,352593.79
1177588.59,1177588.59,824147.45,353194.29
1179589.59,1179589.59,825548.55,353794.79
1181590.59,1181590.59,826949.65,354395.3
1183591.59,1183591.59,828350.75,354995.8
1185592.59,1185592.59,829751.85,355596.3
1187593.59,1187593.59,831152.95,356196.8
1189594.59,1189594.59,832554.05,356797.3
1191595.6,1191595.6,833955.16,357397.8
1193596.6,1193596.6,835356.26,357998.3
1195597.6,1195597.6,836757.36,358598.8
1197598.6,1197598.6,838158.46,359199.3
1199599.6,1199599.6,839559.56,359799.8
1201600.6,1201600.6,840960.66,360400.3
1203601.6,1203601.6,842361.76,361000.8
1205602.6,1205602.6,843762.86,361601.3
1207603.6,1207603.6,845163.96,362201.8
1209604.6,1209604.6,846565.07,362802.3
1211605.61,1211605.61,847966.17,363402.8
1213606.61,1213606.61,849367.27,364003.3
1215607.61,1215607.61,850768.37,364603.8
1217608.61,1217608.61,852169.47,365204.3
1219609.61,1219609.61,853570.57,365804.8
1221610.61,1221610.61,854971.67,366405.31
1223611.61,1223611.61,856372.77,367005.81
1225612.61,1225612.61,857773.87,367606.31
1227613.61,1227613.61,859174.97,368206.81
1229614.61,1229614.61,860576.08,368807.31
1231615.62,1231615.62,861977.18,369407.81
1233616.62,1233616.62,863378.28,370008.31
1235617.62,1235617.62,864779.38,370608.81
1237618.62,1237618.62,866180.48,371209.31
1239619.62,1239619.62,867581.58,371809.81
1241620.62,1241620.62,868982.68,372410.31
1243621.62,1243621.62,870383.78,373010.81
1245622.62,1245622.62,871784.88,373611.31
1247623.62,1247623.62,873185.99,374211.81
1249624.62,1249624.62,874587.09,374812.31
1251625.63,1251625.63,875988.19,375412.81
1253626.63,1253626.63,877389.29,376013.31
1255627.63,1255627.63,878790.39,376613.81
1257628.63,1257628.63,880191.49,377214.31
1259629.63,1259629.63,881592.59,377814.81
1261630.63,1261630.63,882993.69,378415.32
1263631.63,1263631.63,884394.79,379015.82
1265632.63,1265632.63,885795.9,379616.32
1267633.63,1267633.63,887197.0,380216.82
1269634.63,1269634.63,888598.1,380817.32
1271635.64,1271635.64,889999.2,381417.82
1273636.64,1273636.64,891400.3,382018.32
1275637.64,1275637.64,892801.4,382618.82
1277638.64,1277638.64,894202.5,383219.32
1279639.64,1279639.64,895603.6,383819.82
1281640.64,1281640.64,897004.7,384420.32
1283641.64,1283641.64,898405.81,385020.82
1285642.64,1285642.64,899806.91,385621.32
1287643.64,1287643.64,901208.01,386221.82
1289644.64,1289644.64,902609.11,386822.32
1291645.65,1291645.65,904010.21,387422.82
1293646.65,1293646.65,905411.31,388023.32
1295647.65,1295647.65,906812.41,388623.82
1297648.65,1297648.65,908213.51,389224.32
1299649.65,1299649.65,909614.61,389824.82
1301650.65,1301650.65,911015.72,390425.33
1303651.65,1303651.65,912416.82,391025.83
1305652.65,1305652.65,913817.92,391626.33
1307653.65,1307653.65,915219.02,392226.83
1309654.65,1309654.65,916620.12,392827.33
1311655.66,1311655.66,918021.22,393427.83
1313656.66,1313656.66,919422.32,394028.33
1315657.66,1315657.66,920823.42,394628.83
1317658.66,1317658.66,922224.52,395229.33
1319659.66,1319659.66,923625.63,395829.83
1321660.66,1321660.66,925026.73,396430.33
1323661.66,1323661.66,926427.83,397030.83
1325662.66,1325662.66,927828.93,397631.33
1327663.66,1327663.66,929230.03,398231.83
1329664.66,1329664.66,930631.13,398832.33
1331665.67,1331665.67,932032.23,399432.83
1333666.67,1333666.67,933433.33,400033.33
1335667.67,1335667.67,934834.43,400633.83
1337668.67,1337668.67,936235.54,401234.33
1339669.67,1339669.67,937636.64,401834.83
1341670.67,1341670.67,939037.74,402435.34
1343671.67,1343671.67,940438.84,403035.84
1345672.67,1345672.67,941839.94,403636.34
1347673.67,1347673.67,943241.04,404236.84
1349674.67,1349674.67,944642.14,404837.34
1351675.68,1351675.68,946043.24,405437.84
1353676.68,1353676.68,947444.34,406038.34
1355677.68,1355677.68,948845.45,406638.84
1357678.68,1357678.68,950246.55,407239.34
1359679.68,1359679.68,951647.65,407839.84
1361680.68,1361680.68,953048.75,408440.34
